date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en
1/1/2019,462.379691,262.1820061,16.28733653,1369.860307,195.7298198,1008.615737,punong-lapuz
1/1/2019,0,52.49833391,0,1748.982797,1269.718263,166.5028932,magsaysay village
1/1/2019,1412.532547,0,271.8404551,193.0939744,1308.301383,1339.260964,airport (tabucan airport)
1/1/2019,1213.841101,838.4613841,173.407587,1273.521071,298.894629,1359.950373,compania
1/1/2019,599.3982338,1124.68608,281.7346262,918.1068712,1136.219822,856.2742725,san vicente
1/1/2019,641.3313055,876.7156777,265.9479105,796.6112621,1029.42716,1001.981147,bakhaw
1/1/2019,4611.765054,956.9337422,0,3762.557524,432.8142672,4670.265508,santo domingo
1/1/2019,0,0,0,439.7941787,150.6201924,2230.883983,san isidro (jaro)
1/1/2019,477.018352,162.9483851,0,1970.987893,776.2091584,430.2749034,divinagracia
1/1/2019,1097.978832,1453.130259,17.75758972,97.54925947,247.4576702,2014.705288,general hughes-montes
1/1/2019,0,63.38726497,0,1097.423456,334.4308163,446.1191474,sampaguita
1/1/2019,370.5113032,644.2985982,288.1393986,1678.023934,1316.155072,167.4090785,timawa tanza i
1/1/2019,341.3543074,0,51.95692993,1788.775886,562.129124,452.1799283,rizal (la paz)
1/1/2019,278.1767622,192.6829075,140.2037435,1229.422994,79.27578251,722.7847164,lapuz sur
1/1/2019,346.4049969,737.4490399,0,826.8584155,753.9050079,1067.328991,tabuc suba (jaro)
1/1/2019,758.3317855,824.4674606,265.0360448,719.2563842,835.8364761,1476.301378,democracia
1/1/2019,557.2714667,152.6017742,114.6795246,1756.700585,600.1594748,655.2730494,aguinaldo
1/1/2019,708.1824759,1065.429711,0,186.6692017,76.14676286,1468.564479,maria clara
1/1/2019,484.9885595,133.2080128,190.2518045,637.0196028,559.860398,2920.670562,dungon
1/1/2019,550.9014236,355.2842011,98.19836646,1537.816681,986.7774767,245.3317679,malipayon-delgado
1/1/2019,51.50746705,180.1435002,0,398.8211084,168.8682534,2555.379777,dungon b
1/1/2019,678.6494716,575.7373003,488.4909583,1034.05437,992.0940052,853.7714794,habog-habog salvacion
1/1/2019,573.6824926,444.151762,172.6323244,344.8621814,494.9859212,2427.368115,phhc block 22 nha
1/1/2019,207.2543202,877.7083159,59.51173401,1706.702647,1932.836896,228.185563,javellana
1/1/2019,368.0438392,405.2033383,15.71835777,275.2905398,415.8337378,1632.954844,fajardo
1/1/2019,1532.592005,4094.226178,0,4343.858227,902.5998653,4020.440228,bito-on
1/1/2019,457.2347181,354.4589075,267.55238,791.2780355,1253.251369,557.9287618,poblacion molo
1/1/2019,1309.483124,441.928912,426.6516402,506.0500446,509.6647627,1357.412294,south san jose
1/1/2019,1034.317178,490.3191139,219.32316,1183.495347,249.745583,1562.681178,lapuz norte
1/1/2019,53.36796234,420.4172214,0,1979.39876,1217.085574,0,magdalo
1/1/2019,1559.757103,3118.493216,0,4071.856537,898.5153372,4948.834644,lanit
1/1/2019,0,0,0,63.93856894,0,2110.331986,dungon a
1/1/2019,350.9920964,615.9273453,396.7273078,908.2130272,400.9374067,854.8116663,san jose (city proper)
1/1/2019,356.8555528,1324.598619,0,1718.828044,1723.910951,2172.957287,quintin salas
1/1/2019,531.7436735,774.0983429,161.4764696,1220.803785,842.8346297,368.745705,baybay tanza
1/1/2019,1679.237814,0,167.6032529,128.7007594,1619.325328,2319.240489,oñate de leon
1/1/2019,449.318491,796.0776927,77.81731563,404.8717068,20.69712954,1466.549341,arsenal aduana
1/1/2019,20.44002938,644.9803992,301.7644244,1027.111984,1521.006901,76.53352901,west timawa
1/1/2019,2851.19418,630.9254337,0,2576.452849,940.2987091,2983.411431,calaparan
1/1/2019,1427.645619,1703.024367,449.9865173,3028.468272,2267.744089,1527.243891,san isidro (la paz)
1/1/2019,270.0670166,939.1795358,248.8671893,1202.675612,1417.004343,421.2590547,our lady of fatima
1/1/2019,2281.409121,179.9184536,0,594.0782579,1684.326377,2507.19355,calahunan
1/1/2019,328.5210023,369.9185419,224.9324407,1128.070482,585.9023249,648.5290961,hipodromo
1/1/2019,1106.23261,1456.962614,0,370.0121006,251.5867854,2105.407242,santo rosario-duran
1/1/2019,249.7044655,782.2448101,28.55899797,1298.937376,1525.480234,508.466743,our lady of lourdes
1/1/2019,758.8491565,684.7038843,24.32973768,515.9099255,696.6105987,1463.601165,"libertad, santa isabel"
1/1/2019,116.1630176,167.1070693,51.75039111,2167.942141,942.9333157,162.1950887,railway
1/1/2019,1484.368631,728.6285985,0,978.5443096,0,1571.786375,north fundidor
1/1/2019,1675.192702,1264.491636,0,1417.220767,802.0933478,2328.391115,obrero-lapuz
1/1/2019,490.7964024,674.5047374,223.7116138,1052.619784,565.9188844,714.3074257,gloria
1/1/2019,4270.730061,0,0,3768.676462,159.3043402,4386.037707,santo niño sur
1/1/2019,670.1250238,883.6321151,232.6131102,862.0946183,892.8095754,1742.452707,simon ledesma
1/1/2019,0,344.6024697,0,1880.700401,1088.925675,7.698049948,san nicolas
1/1/2019,593.9068309,208.9985085,0,1241.789497,15.07104081,1099.099458,jalandoni estate-lapuz
1/1/2019,544.1199177,1263.39932,324.3480154,1354.125648,1542.657243,552.668006,marcelo h. del pilar
1/1/2019,2489.769188,0,240.7187831,1422.932785,487.0503671,2486.115599,so-oc
1/1/2019,1293.213947,492.5523441,46.78226147,1542.728753,439.9464809,1208.170454,loboc-lapuz
1/1/2019,196.1002086,390.726699,0,1045.561443,1262.146499,499.851396,bolilao
1/1/2019,585.1159964,15.34368786,28.49299621,1643.744598,342.3849728,910.5572727,alalasan lapuz
1/1/2019,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.288371,san juan
1/1/2019,177.2228722,444.8936296,108.1084208,511.9071147,451.1623119,2077.029174,lopez jaena (jaro)
1/1/2019,1022.07332,906.8303718,96.42640425,692.9471171,917.9731056,1332.237894,desamparados
1/1/2019,1476.421854,1591.671244,78.57772942,682.3476641,639.7601116,2371.851073,veterans village
1/1/2019,213.8549122,562.0639824,320.952163,1523.549994,1420.843999,40.01594009,infante
1/1/2019,254.0690662,604.8903484,162.8078191,632.2117183,52.68879522,1171.070345,kauswagan
1/1/2019,818.8167761,68.91112624,0,388.3926042,732.515729,1926.480777,abeto mirasol taft south (quirino abeto)
1/1/2019,492.422668,0,0,1425.925369,853.319494,337.91643,villa anita
1/1/2019,1273.412539,128.0063659,381.8277974,0,1298.57069,2808.323589,guzman-jesena
1/1/2019,936.3771165,3008.685952,67.20608047,3862.85695,1072.561561,4270.335276,camalig
1/1/2019,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,891.4366306,katilingban
1/1/2019,822.1215505,1145.524406,320.4523428,956.7160799,1157.336525,958.7705656,luna (jaro)
1/1/2019,108.6407452,770.2339172,94.77394883,1769.512543,1903.704754,248.0888882,san jose (jaro)
1/1/2019,534.643429,1409.473134,0,1406.780031,1445.945035,600.4912939,cubay
1/1/2019,344.1732613,500.5667089,159.135913,1618.075541,1207.308517,30.80753124,timawa tanza ii
1/1/2019,348.3856672,651.4729948,158.3807228,700.2902951,658.2401911,2004.707427,san roque
1/1/2019,4650.573312,346.5224264,41.0462163,3867.631344,405.2261458,4722.407633,bonifacio (arevalo)
1/1/2019,2048.700161,942.4734008,58.01688083,1566.525507,21.51435303,2186.418448,south fundidor
1/1/2019,236.5386611,993.771438,54.87517357,1810.942786,2003.575407,223.8392208,san pedro (jaro)
1/1/2019,833.7421342,0,0,342.1292965,1232.974966,806.0447288,tap-oc
1/1/2019,939.5232871,3310.99057,0,3956.12619,449.6827484,4056.110602,balantang
1/1/2019,425.6162839,195.1859591,108.0515443,1669.759642,1119.793816,64.98693714,mabolo-delgado
1/1/2019,1000.418342,947.2731515,289.2307856,1890.00493,671.8588923,3065.737949,tacas
1/1/2019,1352.464642,90.20466241,0,180.1061853,896.821675,1308.695757,navais
1/1/2019,431.7948321,1080.669393,0,1925.82079,1819.716675,522.0311021,tabuc suba (la paz)
1/1/2019,105.9092904,2466.321442,0,3066.254649,1612.369528,3229.876734,buhang
1/1/2019,706.0509074,774.2805165,92.34357849,1393.728901,964.7663876,457.6487402,bonifacio tanza
1/1/2019,5223.833341,342.5954503,45.61468954,4378.310136,0,5285.441107,santa cruz
1/1/2019,648.5196752,245.8464535,0,1304.634644,0,3403.519716,sambag
1/1/2019,549.1258212,534.7328939,48.78439762,2475.374129,1280.190321,299.2554343,lopez jaena norte
1/1/2019,4088.783383,365.5305718,54.77499168,3268.111026,0,4150.446755,santa filomena
1/1/2019,365.3753263,63.16179658,6.231637485,356.6918728,1319.228777,247.2558087,san pedro (molo)
1/1/2019,653.349961,720.7755977,47.72033947,1194.651932,739.4970471,520.706453,kahirupan
1/1/2019,248.2483335,86.09767983,0,1286.317516,687.1488444,97.53964538,nabitasan
1/1/2019,1076.224541,924.2856371,0,2850.258096,1533.200322,1005.571641,ticud (la paz)
1/1/2019,0,244.8516874,0,1984.616856,1064.859787,3.639567062,burgos-mabini-plaza
1/1/2019,104.5232174,821.2213581,182.7518983,1978.198828,1645.58924,188.7962975,jereos
1/1/2019,509.3245649,822.125489,442.0099973,674.7318449,223.0531215,1064.066943,osmeña
1/1/2019,286.0332026,97.37016218,0,1404.203669,1210.441942,0,san felix
1/1/2019,790.8915239,1147.034361,0,0,34.96582098,1729.758556,ortiz
1/1/2019,1326.59341,1257.837929,155.2802467,791.4707677,602.1677448,2112.069996,concepcion-montes
1/1/2019,1036.838941,0,129.8896369,8.511201743,1015.857242,2625.354587,pale benedicto rizal (mandurriao)
1/1/2019,3529.584058,448.1279164,411.2986565,3148.252555,701.7864587,3655.479726,santo niño norte
1/1/2019,799.556606,687.3463325,0,466.7559131,698.5848728,1466.663458,taytay zone ii
1/1/2019,1020.565582,906.6663551,71.36084089,694.3909313,917.8388149,1339.851917,el 98 castilla (claudio lopez)
1/1/2019,564.2509633,431.3190282,0,1257.104335,745.1776895,448.9756265,jalandoni-wilson
1/1/2019,858.0393802,0,0,1789.686229,475.388782,910.1342111,sinikway (bangkerohan lapuz)
1/1/2019,3597.234672,117.1942209,0,3069.302237,145.2475238,3705.350135,yulo drive
1/1/2019,702.1678449,133.8939059,200.0157085,369.4409744,576.3563489,1399.196457,buhang taft north
1/1/2019,645.1336857,865.3814302,110.0565355,2792.056991,1525.197477,605.9485792,caingin
1/1/2019,3556.483623,0,0,2919.760463,161.7150316,3649.533467,quezon
1/1/2019,706.3656049,957.0760172,439.1497031,747.2267545,374.083209,971.1558173,rizal palapala ii
1/1/2019,791.1894825,806.4172947,110.8984232,1185.498696,751.0684966,610.6349346,rizal estanzuela
1/1/2019,469.3661232,913.7708588,421.040437,1542.734366,1353.212082,452.7903981,north baluarte
1/1/2019,0,0,75.4684587,2117.441074,984.2863481,0,bantud
1/1/2019,2675.599162,1871.093377,245.104988,2058.115951,1884.650383,5152.10475,hibao-an norte
1/1/2019,195.1750031,99.46095439,0,0,111.1858056,1463.533156,cuartero
1/1/2019,1178.975453,1027.610595,294.2098471,897.2856333,451.4275217,1944.744882,monica blumentritt
1/1/2019,5520.084846,1230.878305,485.5106593,4581.195377,543.4522027,5562.226398,mohon
1/1/2019,166.7174689,829.8817377,429.4762199,1326.374729,1590.06726,277.6230241,cochero
1/1/2019,717.5101315,1087.239888,298.7046469,1524.303842,1390.822589,887.4526154,molo boulevard
1/1/2019,231.8280212,826.2765079,482.6769225,1230.890529,1497.619691,424.7549691,east baluarte
1/1/2019,626.0201765,957.1206438,234.0558038,469.3417567,128.7195326,1278.870348,rizal ibarra
1/1/2019,790.1732422,117.2621569,0,0,1259.989997,647.9328501,tabucan
1/1/2019,1913.643415,4255.343857,0,4939.052797,0,5091.038104,tagbac
1/1/2019,11.83687186,332.4723928,0,836.3981758,309.5026931,988.5010362,edganzon
1/1/2019,681.9135958,553.3267518,27.69464491,1168.852374,0,1370.429642,libertad-lapuz
1/1/2019,408.7672802,554.3234824,33.98791782,600.8019163,79.37366788,1151.978301,progreso-lapuz
1/1/2019,190.5389452,8.629549708,0,1868.052754,640.2786215,348.0989287,laguda
1/1/2019,524.1281337,61.65117522,0,329.5769598,1207.017623,265.1577736,san rafael
1/1/2019,787.7554713,424.273085,367.6441429,861.0419191,529.7509366,899.2861729,san antonio
1/1/2019,499.6936996,363.7211178,196.9624947,1324.163206,776.6998103,457.7902327,delgado-jalandoni-bagumbayan
1/1/2018,820.447052,363.7211178,272.0571584,2063.385966,776.6998103,462.2858389,delgado-jalandoni-bagumbayan
1/1/2018,826.3526023,1403.647585,248.8671893,1202.675612,1409.252645,421.2590547,our lady of fatima
1/1/2018,1285.931321,997.9704678,539.7983712,2588.081864,374.083209,976.7241011,rizal palapala ii
1/1/2018,3556.483623,0,0,2919.760463,161.7150316,3647.876601,quezon
1/1/2018,524.1281337,61.65117522,0,329.5769598,1208.788211,262.5350236,san rafael
1/1/2018,190.5389452,617.2544317,0,2666.293438,1405.608001,348.0989287,laguda
1/1/2018,1260.975236,554.3234824,33.98791782,3138.887357,178.9339199,1151.978301,progreso-lapuz
1/1/2018,1401.467833,553.3267518,27.69464491,3450.874703,752.9294469,1370.429642,libertad-lapuz
1/1/2018,1353.963456,671.1941582,11.83687186,2527.988001,309.5026931,992.4604747,edganzon
1/1/2018,4381.182218,4880.523854,0,4939.052797,0,5091.038104,tagbac
1/1/2018,790.1732422,117.2621569,0,0,1259.989997,644.5445949,tabucan
1/1/2018,166.7174689,829.8817377,434.0505966,1326.374729,1590.06726,302.5051197,cochero
1/1/2018,1613.465659,1190.211389,234.0558038,2901.599538,128.7195326,1284.187639,rizal ibarra
1/1/2018,787.7554713,424.273085,367.6441429,861.0419191,529.7509366,898.1083453,san antonio
1/1/2018,717.5101315,1087.239888,298.7046469,1524.303842,1390.822589,890.5492918,molo boulevard
1/1/2018,5520.084846,1230.878305,485.5106593,4524.649985,543.4522027,5559.874942,mohon
1/1/2018,2005.097201,1027.610595,0,3847.734281,499.132618,1944.744882,monica blumentritt
1/1/2018,195.1750031,95.04566602,0,0,101.0791442,1463.533156,cuartero
1/1/2018,2675.599162,1871.093377,1418.051086,1084.065717,1884.650383,5148.653239,hibao-an norte
1/1/2018,49.8299117,908.0313535,148.6248808,2260.670792,1580.946557,0,bantud
1/1/2018,469.3661232,913.7708588,740.0725527,1542.734366,1353.212082,456.5493394,north baluarte
1/1/2018,231.8280212,826.2765079,485.7154156,1230.890529,1497.619691,425.8350977,east baluarte
1/1/2018,947.5432122,865.3814302,110.0565355,2792.056991,2387.70338,605.9485792,caingin
1/1/2018,3597.234672,117.1942209,0,3069.302237,145.2475238,3703.891964,yulo drive
1/1/2018,648.5196752,922.2514408,0,1304.634644,0,3403.519716,sambag
1/1/2018,2281.409121,151.4422183,0,296.758671,1684.326377,2503.741937,calahunan
1/1/2018,919.398077,0,0,3390.657461,1372.846602,910.1342111,sinikway (bangkerohan lapuz)
1/1/2018,790.9694297,431.3190282,341.4698244,2063.385966,745.1776895,454.0590522,jalandoni-wilson
1/1/2018,1020.565582,905.702162,71.36084089,694.3909313,911.008758,1339.851917,el 98 castilla (claudio lopez)
1/1/2018,799.556606,686.2216826,0,466.7559131,691.5979798,1466.663458,taytay zone ii
1/1/2018,3529.584058,448.1279164,411.2986565,3148.252555,701.7864587,3654.370215,santo niño norte
1/1/2018,1036.838941,0,129.8896369,8.511201743,1026.631575,2621.889136,pale benedicto rizal (mandurriao)
1/1/2018,2186.042501,1257.837929,93.42558955,3997.298198,0,2112.069996,concepcion-montes
1/1/2018,2074.243988,1533.557657,0,3346.262655,34.96582098,1734.82273,ortiz
1/1/2018,286.0332026,97.37016218,0,1404.203669,1210.441942,0,san felix
1/1/2018,1404.720264,979.8956506,442.0099973,2685.942821,223.0531215,1069.299971,osmeña
1/1/2018,550.0566383,1124.807762,57.3627451,1978.198828,2175.376338,188.7962975,jereos
1/1/2018,212.5372972,634.2552964,0,1984.616856,1862.873761,3.639567062,burgos-mabini-plaza
1/1/2018,1287.937462,924.2856371,0,2925.216095,2402.396819,1005.571641,ticud (la paz)
1/1/2018,496.6457923,146.4706166,0,1286.317516,1179.349592,97.53964538,nabitasan
1/1/2018,788.5452026,720.7755977,629.011472,2098.376829,739.4970471,526.3613533,kahirupan
1/1/2018,365.3753263,63.16179658,6.231637485,356.6918728,1319.228777,244.4469269,san pedro (molo)
1/1/2018,4088.783383,365.5305718,54.77499168,3268.111026,0,4148.349359,santa filomena
1/1/2018,570.1848689,638.5230032,48.78439762,2769.12153,2052.888949,299.2554343,lopez jaena norte
1/1/2018,895.4871327,806.4172947,719.4853171,2204.133748,751.0684966,616.3341748,rizal estanzuela
1/1/2018,2630.159683,3045.865366,0,3066.254649,1612.369528,3229.876734,buhang
1/1/2018,5223.833341,342.5954503,45.61468954,4378.310136,0,5283.32795,santa cruz
1/1/2018,706.0509074,774.2805165,697.262456,2016.289534,964.7663876,463.1741392,bonifacio tanza
1/1/2018,1352.464642,90.20466241,0,180.1061853,896.821675,1305.589094,navais
1/1/2018,1155.484313,1739.960365,289.2307856,1890.00493,671.8588923,3065.737949,tacas
1/1/2018,425.6162839,195.1859591,108.0515443,1684.177122,1119.793816,70.25476202,mabolo-delgado
1/1/2018,3435.085491,3899.015576,285.0577053,3956.12619,449.6827484,4056.110602,balantang
1/1/2018,833.7421342,0,0,342.1292965,1232.974966,803.2493582,tap-oc
1/1/2018,731.7344566,1623.876398,54.87517357,1810.942786,2003.012998,223.8392208,san pedro (jaro)
1/1/2018,2048.700161,78.74166137,58.01688083,1566.525507,21.51435303,2185.44483,south fundidor
1/1/2018,4650.573312,346.5224264,41.0462163,3867.631344,405.2261458,4720.434228,bonifacio (arevalo)
1/1/2018,213.8549122,562.0639824,322.5748067,1523.549994,1420.843999,41.65471361,infante
1/1/2018,348.3856672,644.2982047,158.3807228,700.2902951,648.3315301,2004.707427,san roque
1/1/2018,1122.500422,1430.137402,0,1406.780031,1435.206097,600.4912939,cubay
1/1/2018,639.8917365,1659.699441,94.77394883,1769.512543,1989.836626,248.0888882,san jose (jaro)
1/1/2018,1215.627445,1142.996579,320.4523428,956.7160799,1148.808608,958.7705656,luna (jaro)
1/1/2018,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,889.6768831,katilingban
1/1/2018,3193.714892,3754.456921,477.7924271,3862.85695,1072.561561,4270.335276,camalig
1/1/2018,1273.412539,128.0063659,398.2699925,0,1309.307176,2804.856937,guzman-jesena
1/1/2018,702.6193932,0,0,1771.224022,853.319494,341.8835365,villa anita
1/1/2018,818.8167761,68.91112624,0,388.3926042,740.6201247,1923.366623,abeto mirasol taft south (quirino abeto)
1/1/2018,344.1732613,500.5667089,321.3778626,1618.075541,1207.308517,35.32895151,timawa tanza ii
1/1/2018,2465.046876,1591.671244,105.5207207,4111.317579,33.78635559,2371.851073,veterans village
1/1/2018,1022.07332,905.9171849,124.0733816,692.9471171,911.2032152,1332.237894,desamparados
1/1/2018,4270.730061,0,0,3768.676462,159.3043402,4384.70998,santo niño sur
1/1/2018,930.2671126,1152.173611,0,1925.82079,2112.801904,522.0311021,tabuc suba (la paz)
1/1/2018,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.241116,san juan
1/1/2018,919.398077,15.34368786,28.49299621,3303.251021,1224.446467,910.5572727,alalasan lapuz
1/1/2018,648.9696559,724.0667019,0,1045.561443,1261.488413,499.851396,bolilao
1/1/2018,1350.001887,492.5523441,46.78226147,3687.856127,767.6704453,1208.170454,loboc-lapuz
1/1/2018,2489.769188,0,240.7187831,1422.932785,487.0503671,2483.345949,so-oc
1/1/2018,1049.060757,1527.53245,324.3480154,1354.125648,1533.48106,552.668006,marcelo h. del pilar
1/1/2018,1061.528869,208.9985085,0,3360.426889,841.9858152,1099.099458,jalandoni estate-lapuz
1/1/2018,0,949.4185582,34.7863969,1880.700401,1821.875373,7.698049948,san nicolas
1/1/2018,177.2228722,437.6943806,108.1084208,511.9071147,441.5122197,2077.029174,lopez jaena (jaro)
1/1/2018,670.1250238,876.9343846,232.6131102,862.0946183,882.0458412,1742.452707,simon ledesma
1/1/2018,1051.979519,721.8052626,490.7964024,2337.110029,565.9188844,719.6524054,gloria
1/1/2018,2299.90415,1264.491636,0,4427.990511,358.3070829,2328.391115,obrero-lapuz
1/1/2018,1484.368631,641.9144029,0,978.5443096,0,1570.168139,north fundidor
1/1/2018,116.1630176,680.2771527,1.464766489,2548.43092,1702.906551,162.1950887,railway
1/1/2018,758.8491565,681.6046122,48.09684833,515.9099255,687.5324935,1463.601165,"libertad, santa isabel"
1/1/2018,843.9594012,1169.456653,28.55899797,1298.937376,1518.723404,508.466743,our lady of lourdes
1/1/2018,2251.357388,1506.477344,0,3713.36182,0,2105.407242,santo rosario-duran
1/1/2018,1013.782338,425.6057266,292.4067969,2214.999572,585.9023249,652.5429819,hipodromo
1/1/2018,702.1678449,133.8939059,200.0157085,369.4409744,576.0688467,1399.196457,buhang taft north
1/1/2018,1899.484024,1703.024367,449.9865173,3028.468272,3018.708263,1527.243891,san isidro (la paz)
1/1/2018,1533.109694,935.1776164,254.0690662,2758.6951,52.68879522,1175.519248,kauswagan
1/1/2018,1029.469293,95.54642683,96.29381348,342.3589795,910.431764,1046.934725,north san jose
1/1/2018,20.44002938,644.9803992,305.9792144,1027.111984,1521.006901,102.4445377,west timawa
1/1/2018,1664.384425,1123.864441,77.81731563,3101.697611,20.69712954,1466.549341,arsenal aduana
1/1/2018,1679.237814,0,185.0022566,128.7007594,1628.87189,2315.751078,oñate de leon
1/1/2018,531.7436735,774.0983429,658.8028665,1832.265252,842.8346297,373.5196662,baybay tanza
1/1/2018,1326.380062,1709.113509,0,1718.828044,1713.597216,2172.957287,quintin salas
1/1/2018,1206.055492,755.6820939,350.9920964,2471.520077,400.9374067,859.811441,san jose (city proper)
1/1/2018,0,0,0,63.93856894,0,2110.331986,dungon a
1/1/2018,3346.860984,3930.928953,0,4071.856537,898.5153372,4948.834644,lanit
1/1/2018,2851.19418,122.5442429,762.1920792,2576.452849,940.2987091,2982.448431,calaparan
1/1/2018,53.36796234,965.3671535,0,1979.39876,1970.10702,0,magdalo
1/1/2018,1309.483124,441.928912,426.6516402,506.0500446,509.6647627,1355.30009,south san jose
1/1/2018,457.2347181,354.4589075,267.55238,791.2780355,1253.251369,556.5050632,poblacion molo
1/1/2018,3967.139827,4344.173049,0,4343.858227,902.5998653,4020.440228,bito-on
1/1/2018,368.0438392,399.2659783,109.4986294,275.2905398,404.9698717,1632.954844,fajardo
1/1/2018,736.0011359,1629.204396,59.51173401,1706.702647,1926.177764,228.185563,javellana
1/1/2018,573.6824926,444.151762,172.6323244,344.8621814,503.1941821,2427.368115,phhc block 22 nha
1/1/2018,678.6494716,575.7373003,488.4909583,1034.05437,992.0940052,854.063481,habog-habog salvacion
1/1/2018,51.50746705,181.5511301,65.90903076,398.8211084,176.0383584,2555.379777,dungon b
1/1/2018,1552.389234,490.3191139,229.3690321,3825.932023,146.7206254,1562.681178,lapuz norte
1/1/2018,1803.728264,1355.948688,0,3091.119873,76.14676286,1473.858742,maria clara
1/1/2018,758.3317855,819.2913256,265.0360448,719.2563842,825.2385806,1476.301378,democracia
1/1/2018,1760.804243,799.9072315,630.1093333,0,1060.483461,3879.588879,hibao-an sur
1/1/2018,346.4049969,741.637335,0,826.8584155,744.8751164,1067.328991,tabuc suba (jaro)
1/1/2018,1089.559089,828.6561257,546.7736224,2388.697122,401.4883373,776.024262,flores
1/1/2018,751.945458,305.1063898,224.395668,3008.484465,816.893506,722.7847164,lapuz sur
1/1/2018,345.1200488,362.3630603,51.95692993,2838.788416,1364.091823,452.1799283,rizal (la paz)
1/1/2018,370.5113032,644.2985982,457.8716935,1678.023934,1316.155072,171.7750651,timawa tanza i
1/1/2018,753.1655969,616.0876409,0,2405.699167,538.3963521,446.1191474,sampaguita
1/1/2018,2312.867213,1646.026247,17.75758972,3635.104146,36.99344408,2019.892337,general hughes-montes
1/1/2018,477.018352,162.9483851,0,2907.081936,1549.807807,430.2749034,divinagracia
1/1/2018,0,269.7548291,0,439.7941787,150.6201924,2230.883983,san isidro (jaro)
1/1/2018,4611.765054,956.9337422,0,3762.557524,432.8142672,4668.120941,santo domingo
1/1/2018,1143.389476,876.7156777,297.4159903,796.6112621,1024.208312,1001.981147,bakhaw
1/1/2018,1188.872214,1122.995328,281.7346262,918.1068712,1128.568594,856.2742725,san vicente
1/1/2018,1213.841101,633.3162026,173.407587,1273.521071,298.894629,1359.366548,compania
1/1/2018,1412.532547,0,271.8404551,193.0939744,1308.301383,1336.105141,airport (tabucan airport)
1/1/2018,100.4261977,817.8008383,0,1748.982797,1849.210353,166.5028932,magsaysay village
1/1/2018,983.271368,262.1820061,73.32678415,3241.465886,945.7989201,1008.615737,punong-lapuz
1/1/2018,219.7451315,799.1965133,56.08393994,2387.873625,1284.88873,100.131811,luna (la paz)
1/1/2018,407.1237065,18.80023308,32.05959592,1307.181784,1099.358604,36.89713089,inday
1/1/2018,1991.661359,1192.952346,0,3571.579778,1680.299166,1762.489366,ingore
1/1/2018,550.9014236,355.2842011,266.7174299,1853.775089,986.7774767,250.9395369,malipayon-delgado
1/1/2018,2032.502018,1194.350134,86.57940852,3557.858873,104.6499351,1942.776786,zamora-melliza
1/1/2018,484.9885595,133.2080128,331.1331467,637.0196028,569.3380947,2920.670562,dungon
1/1/2018,2837.098479,185.2917649,425.5241746,2132.80967,710.7440572,2932.890903,dulonan
1/1/2018,3088.474248,231.7322882,0,2223.604577,168.1640288,3132.503355,san jose (arevalo)
1/1/2018,858.2769896,274.3325518,0,2117.45605,624.8634411,495.2807088,san agustin
1/1/2018,562.9127098,839.982969,66.39345837,2516.658507,2241.275721,221.7655044,gustilo
1/1/2018,1399.680792,1955.103187,674.1291922,2170.365289,266.4358561,4115.610381,ungka
1/1/2018,563.8509115,325.1542126,239.7811116,267.3025289,567.5938268,2730.98188,phhc block 17
1/1/2018,615.0895163,788.631086,0,2530.204661,502.1200793,438.6535905,danao
1/1/2018,593.1878037,399.5016686,313.0897022,1896.754676,989.3659626,293.5918589,tanza-esperanza
1/1/2018,1573.218085,1089.308282,80.40047912,2843.859033,0,1231.16194,nonoy
1/1/2018,1692.820468,1997.829379,108.4935182,1976.640726,1705.601039,1693.056491,balabago
1/1/2018,0,557.9013267,185.4623831,991.1984453,1504.554409,4.330877514,east timawa
1/1/2018,1734.898394,2243.487261,0,2332.971605,2064.850282,2935.390598,m. v. hechanova
1/1/2018,2199.315607,1144.625791,276.3432093,4407.873523,496.0038756,2217.317625,mansaya-lapuz
1/1/2018,48.77048864,452.3263865,0,749.5170613,1532.817448,0,taal
1/1/2018,1114.602044,897.3649634,732.5715346,2419.756033,591.7125462,814.7574176,rizal palapala i
1/1/2018,481.0967807,645.3580985,310.7091699,631.1267406,650.6081251,1772.239248,maria cristina
1/1/2018,2726.272574,2647.974856,392.7945618,3440.685027,2319.522341,2345.000959,hinactacan
1/1/2018,999.0332055,945.4236938,198.8784405,773.1495222,951.346115,958.7705656,benedicto (jaro)
1/1/2018,665.2994254,152.6017742,145.4008863,3128.95259,1333.161725,655.2730494,aguinaldo
1/1/2018,578.3282624,1362.561287,29.33270433,1651.80299,1880.415967,321.7656256,montinola
1/1/2018,255.2589841,181.2415722,347.852089,155.2689154,177.9264214,1974.6423,santa rosa
1/1/2018,1527.719691,0,0,1598.552599,571.0374681,1671.552187,calumpang
1/1/2018,457.2347181,514.8957521,431.6055547,944.8534376,1325.571021,559.9880747,kasingkasing
1/1/2018,362.7383815,362.3630603,170.8071169,2860.544516,1549.807807,430.2777348,macarthur
1/1/2018,1183.375704,534.888793,156.6831937,2370.122868,442.1664599,821.9947237,liberation
